,Host,3/5,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Link
487,7359134619347910661,lilawestcoast,GO,,45,@lilawestcoast,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,826,608",0,274,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@lilawestcoast
488,7584893327687073805,add.action.coach,GO,,4,@add.action.coach,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,221,0,241,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@add.action.coach
489,7589379364102651959,papabearblessed,GO,,4,,,TRE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,150,0,240,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@papabearblessed
490,7359135442542821382,alexa_aronson,GO,,34,@alexa_aronson,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,838,0,212,-1,-1,0,"2,500",0,"2,500",-,0,8,20,https://www.tiktok.com/@alexa_aronson
491,7359135302167822342,cowboytuff03,GO,,35,@cowboytuff03,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"62,755","1,017",126,-1,-1,0,"52,375",0,"18,375",-,0,8,20,https://www.tiktok.com/@cowboytuff03
492,7575020052429258807,squeakmelusky,GO,,5,@squeakondrums,Music,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,116,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@squeakmelusky
493,7493406574925348880,vcvdog,GO,,12,@vcvdog,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,399",0,2,-1,-1,0,"5,000",0,"5,000",-,0,8,20,https://www.tiktok.com/@vcvdog
494,7582786315515740173,liannaartistry,GO,,4,@lili3600,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,193",0,89,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@liannaartistry
495,7595367345045028919,roze.thorne,GO,,3,@rozethorne.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"6,522",0,68,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@roze.thorne
496,7594347695071084558,samhandwich0,GO,,3,@colenotcoke,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,548,0,60,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@samhandwich0
497,7359135730641534982,strongmamaof4,GO,,33,@strongmamaof4,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,018",0,43,-1,-1,0,500,0,500,-,0,8,20,https://www.tiktok.com/@strongmamaof4
498,7540363984634003470,brianapaine_,GO,,6,@bripaine_,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"242,600",0,601,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@brianapaine_
499,7501859248616341520,barrybee313,GO,,11,@detroitbarry,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"216,668",0,249,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@barrybee313
500,7359137538281406470,chrisart315,GO,,11,@chrisart315,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,035",0,22,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@chrisart315
501,7446759717512347649,officialshawtyv,GO,,3,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"60,685",0,23,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@officialshawtyv
502,7359134725199462406,mcdonalds_hacks101,GO,,43,@mcdonalds_hacks101,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,069,530","1,224",14,-1,-1,0,"27,825",0,"27,825",-,0,8,20,https://www.tiktok.com/@mcdonalds_hacks101
503,7589643751258177549,chefkev4real,GO,,3,@chefkevwins5032,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"73,112",0,14,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@chefkev4real
504,7513363198867914753,queenofhearts0069_,GO,,10,@queenofhearts0069,,,2,Y,1.00,4,113%,7,3,10,15,5,0,0,1,"100,000","100,000",Down,1,,"10,572",0,110,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@queenofhearts0069_
505,7359135264113065989,wmblakehenry_jivemnd,GO,,35,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"62,430",0,13,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wmblakehenry_jivemnd
506,7514535922558369809,high_off_jazz,GO,,10,@dey3nvy.jazz,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"13,125",0,10,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@high_off_jazz
507,7582754500964925454,itzz.mone6,GO,,4,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,333",0,11,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@itzz.mone6
508,7562312052468105229,jennygraceofficial,GO,,6,@jennygraceland_37731,Music,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,297",0,10,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jennygraceofficial
509,7359139396219600901,jonathan_visuals_436,GO,,25,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,5,8,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jonathan_visuals_436
510,7558317816408129549,pistolsndlipgloss,GO,,6,@pistolsndlipgloss1,,SHAVONNE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,565",0,7,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@pistolsndlipgloss
511,7559664387288645687,__daniellelashae,GO,,6,@itsdanielleleilani,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,504",0,3,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@__daniellelashae
512,7555712827848310798,elenore1950,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,948",0,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@elenore1950
513,7575714181307973645,wonderfulldai,GO,,5,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,389",0,1,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wonderfulldai
514,7593228086796206135,thesaltypickle7,GO,,3,,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,108,0,2,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@thesaltypickle7
515,7597569248646643725,prazahbostic8,GO,,3,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"3,026",0,1,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@prazahbostic8
516,7578673000590065677,beachblondemama,GO,,4,@bleachblondemomma,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,493",0,2,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@beachblondemama
517,7538877747918028813,luvmh.j,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,271",0,389,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@luvmh.j
518,7452915501849772048,hannahcardenn,GO,,8,@hannahcarden,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"66,664",0,70,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@hannahcardenn
519,7535624623631712270,sarah_taylor06,GO,,8,@sarahtaylor22,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,363",0,55,-1,-1,0,"8,000",0,0,-,0,8,20,https://www.tiktok.com/@sarah_taylor06
520,7540420286894653495,pe4vy,GO,,8,@pe4vy,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"414,234",0,20,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@pe4vy
521,7533812161387249678,alecohn,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,658",0,6,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@alecohn
522,7552892121850658829,michaelcorrera,GO,,7,,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"34,817",0,2,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@michaelcorrera
649,7359135448591040518,firefly_kat26,GO,,34,@firefly_kat26,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"72,250",1,0,-1,-1,0,"1,000",0,"1,000",-,0,8,20,https://www.tiktok.com/@firefly_kat26
524,7597163507775324215,samanthaleighce,GO,,3,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"4,514",0,1,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@samanthaleighce
525,7551925540999938103,nightlydaff,GO,,7,@nightly55_85400,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,"10,973",0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@nightlydaff
526,7359135416169103365,thelindabinda,GO,,34,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,901,534",0,"1,848",-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@thelindabinda
527,7359138147982376965,kenziesworld2020,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"14,198",0,,-1,,0,"6,450",0,"6,450",1x,"6,450",8,20,https://www.tiktok.com/@kenziesworld2020
636,7548512478117019662,cf_warrior.xoxo,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,301",0,40,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@cf_warrior.xoxo
637,7541895227787952141,iamlillyelle,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,006",0,111,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@iamlillyelle
617,7602754318403584014,p0921188,GO,,2,@p066314,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"21,172",0,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@p0921188
613,7605754865872060430,_alexismaria,GO,,2,@alexismaria.420,,,0,Y,1.00,2,56%,7,5,2,15,13,0,0,1,"100,000","100,000",Down,1,✦,"59,344",0,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@_alexismaria
614,7607605520383393806,itzdes2024,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"73,687",0,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@itzdes2024
615,7607844338743164941,jamesanorkawich,GO,,2,@jamesanorkawichofficial,Music,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"1,636",3,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@jamesanorkawich
617,7608209915718582285,barn.to.bedtime,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"209,082",0,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@barn.to.bedtime
535,7535262866870681613,dyylpicklle,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"73,466",6,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@dyylpicklle
536,7515236092191195153,lunawolf4595,GO,,10,@morgen0054,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"41,766",21,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@lunawolf4595
537,7462507750791348240,kaybaby2141,GO,,15,@kay2147122,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"37,986",2,0,-1,-1,0,"2,500",0,"2,500",-,0,8,20,https://www.tiktok.com/@kaybaby2141
538,7451459387350319120,its_your_girl490,GO,,16,@talithagrimmett,,SVEN,5,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,"3,439",58,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@its_your_girl490
539,7371387539011371009,kieranroyce,GO,,23,@kieranroyce,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,647",106,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kieranroyce
540,7359135811868557317,lindsey.lou.whoo,GO,,32,@lindseylouwhoo,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"67,675",52,0,-1,-1,0,"3,194",0,"3,194",-,0,8,20,https://www.tiktok.com/@lindsey.lou.whoo
743,7359135160358567942,rahjaedadrummer,GO,,36,@rahjaeoffixiall,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"43,258",15,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@rahjaedadrummer
617,7608318906436075533,alwysovrr,GO,,2,,,,1,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"36,693",0,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@alwysovrr
590,7510771128055398417,knzsvisuals,GO,,10,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,597,943","6,620",0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@knzsvisuals
544,7446625208414371841,d.russss,GO,,16,,,,13,Y,1.00,1,28%,7,6,1,15,14,0,0,1,"100,000","100,000",Down,1,,"142,648",1,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@d.russss
734,7359135688387821573,ellaseebacherxmusic,GO,,33,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,498,978",14,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@ellaseebacherxmusic
618,7608679729838931982,cloakedrevolution,GO,,2,@cloakedrevolution,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,733,3,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@cloakedrevolution
618,7610186902892855310,kaitoosimple,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"140,793",0,,-1,,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@kaitoosimple
548,7542677448308244535,tatyanadvoce,GO,,8,@tatyanadvoce_33678,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"664,542",5,0,-1,-1,0,"1,000",0,0,-,0,8,20,https://www.tiktok.com/@tatyanadvoce
549,7505500794389692432,digitallizardmama,GO,,11,@digitallizardmama.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,836",36,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@digitallizardmama
550,7460310629711134737,gofollowmynewacct_cassie,GO,,13,@its_cassieherman,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"71,087",-1,"19,118",,-1,0,"12,000",0,"8,000",-,0,8,20,https://www.tiktok.com/@gofollowmynewacct_cassie
553,7359136287137398789,kimmyhardtoforget,GO,,31,@hardtoforget,,LEVI,0,Y,1.00,3,85%,7,4,6,15,9,0,0,1,"100,000","100,000",Down,1,,"26,440",506,119,0,0,1,"1,250",0,"1,250",-,0,8,20,https://www.tiktok.com/@kimmyhardtoforget
553,7359137901097025542,hunterbenjamin3,GO,,,#N/A,#N/A,#N/A,,Y,1.00,,0%,7,7,0,15,15,0,0,1,,,#N/A,,#N/A,0,-1,-2,,,,0,0,0,#N/A,,8,20,https://www.tiktok.com/@hunterbenjamin3
553,7496160474296483841,thejackschittt,GO,,12,@randomgamingguy,Gaming,LEVI,,Y,1.00,,0%,7,7,0,15,15,0,0,1,"100,000","100,000",-,1,,"3,006",0,"7,792",-1,3,8,0,0,0,-,0,8,20,https://www.tiktok.com/@thejackschittt
554,7591745233969299470,nothingsick,GO,,3,@adrianant1,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,454,0,0,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@nothingsick
555,7592397551714910221,cbrandy13,GO,,3,@brandy08531,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"2,544",0,0,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@cbrandy13
556,7359137304226725893,levi_carrington_,GO,,3,@levi_carrington_,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"59,708",0,0,-1,-1,0,0,0,0,1x,0,8,20,https://www.tiktok.com/@levi_carrington_
557,7359136608869711878,ambernicolesings,GO,,4,@ambernicolemusicc,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,649,028",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@ambernicolesings
558,7393147089703747600,wow_mschez,GO,,4,@ms_chez,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"20,763",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wow_mschez
559,7584171455915769911,skibudz67,GO,,4,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,304",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@skibudz67
560,7534965598565089335,chelseaabrahamson85,GO,,4,@chelseaabrahamson85,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,699",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@chelseaabrahamson85
561,7581199131105017869,kuluxka,GO,,4,@kuluxka.,,ASHLEY,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"846,461",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kuluxka
562,7567839803308359694,ironranger023,GO,,5,@ironranger023,,ASHLEY,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,121,063",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@ironranger023
563,7572471684901519373,thisjusdank,GO,,5,@audank09,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,151",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@thisjusdank
564,7574219571838763063,flyonpluto,GO,,5,@herrawass,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,162",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@flyonpluto
565,7567540304304455735,kat24516,GO,,5,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@kat24516
566,7568663479326883895,cheifkaito,GO,,5,,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,114",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@cheifkaito
567,7573806306994274359,dubocsisters,GO,,5,@dubocfamily,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"448,284",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@dubocsisters
568,7574199035477835789,therealkashmonroe,GO,,5,@therealkashmonroe,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,748",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@therealkashmonroe
569,7568297768498806839,sirenofthewest,GO,,5,@sirenofthewest,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,080",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@sirenofthewest
570,7568983817575415863,jackmcars12,GO,,5,@jackmcars12,Music,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"95,894",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jackmcars12
571,7571164837095587895,oc_tomaz,GO,,5,@octomaz,,SVEN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,900",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@oc_tomaz
572,7573885715550027831,jorosemurphy,GO,,5,@jorosemurphy8192,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,261,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jorosemurphy
573,7570204642488008759,official_zaybe,GO,,5,@official_zaybe,,TRENTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,667,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@official_zaybe
574,7573939617729265677,brycebecomingsuccessful,GO,,5,@brycehart.,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,213,0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@brycebecomingsuccessful
575,7572615698829295671,realcapitalp,GO,,5,@capitalp27,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,580,234",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@realcapitalp
438,7573870578680152077,moneygeyser,GO,,5,@chpstrrr,,SHAVONNE,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,572",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@moneygeyser
577,7567540624602218509,guisellehhh,GO,,5,@guisellehhh,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"592,233",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@guisellehhh
578,7569844849948704782,nataliestavola,GO,,5,@nataliestavola,,TRENTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"440,642",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@nataliestavola
579,7570253201903992845,_van.g03,GO,,5,@van.g03,,TRENTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,126",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@_van.g03
580,7571210053597020215,zzprado,GO,,5,@zzfashion_91643,,TRENTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"414,806",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@zzprado
581,7573814597233262647,jakeylafinances,GO,,5,@itsjakeyla,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,565",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@jakeylafinances
582,7576082587425456141,craigzilla_music,GO,,5,,,TRE,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,191",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@craigzilla_music
583,7558262888209661966,billiejean_406,GO,,6,@billiejean01451,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,539",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@billiejean_406
584,7564200409796165687,britxfish,GO,,6,@bfishy.13,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,848",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@britxfish
585,7559678405223071758,naomisalinas0604,GO,,6,@rome3062,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"11,365",0,0,-1,-1,0,"1,000",0,0,-,0,8,20,https://www.tiktok.com/@naomisalinas0604
586,7564200331450695735,leenysfinds,GO,,6,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,532",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@leenysfinds
587,7564169591367417911,wilsonthegood,GO,,6,@wilsongood936499,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"26,984",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@wilsonthegood
588,7564457242947305527,regalejb,GO,,6,@regale0537,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"208,842",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@regalejb
589,7556407679573573645,itslorenamedina,GO,,6,@lorenamedina1792,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,641",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@itslorenamedina
590,7482985251933831185,rayyrollee,GO,,6,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,800",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@rayyrollee
591,7558262880408354871,_orionsorbit,GO,,6,@raveinruins,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"172,776",0,0,-1,-1,0,0,0,0,-,0,8,20,https://www.tiktok.com/@_orionsorbit
