CID,TikTok,Type,Date,Plus,Minus
7359134698641293317,bobbyjwil,Million Diamond Club,10/31/2024,"30,000",
7417960855335354369,pcdrums76,Million Diamond Club,10/31/2024,"35,000",
7359134585688522757,singleonthemove,TABOOST Campaign,10/31/2024,,
7359135281678712838,blakeslifeline,TABOOST Campaign,10/31/2024,,
7359135064308842502,lifeoflizzard,TABOOST Campaign,10/31/2024,,
7359134814559174662,haiyy29,TABOOST Campaign,10/31/2024,,
7359135097779519493,bryton.39,TABOOST Campaign,10/31/2024,,
7359135826238013445,fun_with_kermit_usa,TABOOST Campaign,10/31/2024,,
7359135998355472389,brayden.pantel,TABOOST Campaign,10/31/2024,,
7359136363951816710,rockylanemusic,TABOOST Campaign,10/31/2024,,
7359135283092226053,oregonstargirl,TABOOST Campaign,10/31/2024,,
7359134960558571525,smity194,TABOOST Campaign,10/31/2024,,
7359136672245809158,natalianope,TABOOST Campaign,10/31/2024,,
7359139244041928710,aleyah.monet,TABOOST Campaign,10/31/2024,,
7359135303527038981,lethallyblondee,TABOOST Campaign,10/31/2024,,
7409743090665242641,theviolution,TABOOST Campaign,10/31/2024,,
7359135447072866309,ddannaluna,TABOOST Campaign,10/31/2024,,
7359135727810052101,hotterjakepaul,TABOOST Campaign,10/31/2024,,
7359135105165656069,freekbass,TABOOST Campaign,10/31/2024,,
7359138280010645509,ageofangel,TABOOST Campaign,10/31/2024,,
7359134574070398981,sierralandasmr,TABOOST Campaign,10/31/2024,,
7359137668212490245,sebbythecatdad,TABOOST Campaign,10/31/2024,,
7359135097779519493,bryton.39,Royal Rumble,10/30/2024,,
7359134960558571525,smity194,Royal Rumble,10/30/2024,,
7359135727810052101,hotterjakepaul,Royal Rumble,10/30/2024,,
7359134813124689926,thetiralositwins,Royal Rumble,10/30/2024,,
7359134574070398981,sierralandasmr,Royal Rumble,10/30/2024,,
7359135826238013445,fun_with_kermit_usa,Royal Rumble,10/30/2024,"5,000",
7359134814559174662,haiyy29,Royal Rumble,10/30/2024,,
7359137927504396293,coyotefunn,Royal Rumble,10/30/2024,,
7359135017219424262,864_queen,Royal Rumble,10/30/2024,,
7359135303527038981,lethallyblondee,Royal Rumble,10/30/2024,,
7359135207653539845,_hunterrrrr,Royal Rumble,10/30/2024,"20,000",
7359135447072866309,ddannaluna,Royal Rumble,10/30/2024,,
7359137032024752133,djbowiejane,Royal Rumble,10/30/2024,,
7409743090665242641,theviolution,Royal Rumble,10/30/2024,,
7359135408745447429,b.herbz,Royal Rumble,10/30/2024,,
7359135632007921670,gymlordmarkus,Royal Rumble,10/30/2024,,
7403953558330032145,annaaweartist,Royal Rumble,10/30/2024,,
7359135283092226053,oregonstargirl,Bonus,10/30/2024,"35,000",-35000
7359135447072866309,ddannaluna,Gifted,10/30/2024,,-45000
7405592604387246096,hunterreesepena,Gifted,10/29/2024,,-45000
7359135097779519493,bryton.39,Daily Rank,10/29/2024,,
7359135407344386054,sims.erection,Bonus,10/28/2024,"4,400",-4400
7359134813120659461,jeremiahboutross,Bonus,10/28/2024,"5,100",-5100
-,holtwilliammusic,Bonus,10/28/2024,"2,100",-2100
7403953558330032145,annaaweartist,Bonus,10/28/2024,"5,200",-5200
7409743090665242641,theviolution,Bonus,10/28/2024,"2,000",-2000
7359135632007921670,gymlordmarkus,Bonus,10/28/2024,"6,600",-6600
7417960855335354369,pcdrums76,Bonus,10/28/2024,"2,000",-2000
7409743090665242641,theviolution,Gifted,10/27/2024,,-30000
7417960855335354369,pcdrums76,Gifted,10/27/2024,,-30000
7359136363951816710,rockylanemusic,Gifted,10/26/2024,,-30000
7359134585688522757,singleonthemove,Gifted,10/25/2024,,-10000
7359135097779519493,bryton.39,Bonus,10/25/2024,"70,000",-70000
7359136672245809158,natalianope,Royal Rumble,10/25/2024,"17,500",
7417960855335354369,pcdrums76,Royal Rumble,10/25/2024,,
7359137032024752133,djbowiejane,Royal Rumble,10/25/2024,,
7403953558330032145,annaaweartist,Royal Rumble,10/25/2024,,
7359135857971920902,musicalnugget,Royal Rumble,10/25/2024,,
7359137631822708741,sam_g_89,Royal Rumble,10/25/2024,,
-,tjworkman1,Royal Rumble,10/25/2024,,
7405592604387246096,hunterreesepena,Royal Rumble,10/25/2024,,
7359138374126665733,gatorreb3l321,Royal Rumble,10/25/2024,,
7421725851278082065,itsyofavdessie_3,Royal Rumble,10/25/2024,,
7359135203312336901,_beeeems_,Royal Rumble,10/25/2024,,
7359134527887015942,just.norag,Royal Rumble,10/25/2024,,
7420590887278755856,everlucent18,Royal Rumble,10/25/2024,,
7359135918558576646,amyluwho982,Royal Rumble,10/25/2024,,
7359136758577004549,worldwideinc_08,Royal Rumble,10/25/2024,,
7359138475360223237,basedaaron,Royal Rumble,10/25/2024,,
7426159728994091009,nunchucksss,Royal Rumble,10/25/2024,,
7359135303577272326,mamabatzzz,Royal Rumble,10/25/2024,,
7359135097779519493,bryton.39,Bonus,10/25/2024,"70,000",-70000
7359136363951816710,rockylanemusic,Music Match-Up,10/24/2024,"48,000",
7359136672245809158,natalianope,Music Match-Up,10/24/2024,"10,000",
7359139698482348038,shereen.thevoice,Music Match-Up,10/24/2024,"5,000",
7359135447072866309,ddannaluna,Music Match-Up,10/24/2024,"8,000",
7359134574070398981,sierralandasmr,Music Match-Up,10/24/2024,,
7403953558330032145,annaaweartist,Music Match-Up,10/24/2024,,
7359134961959632902,thecyrilia,Music Match-Up,10/24/2024,,
7417960855335354369,pcdrums76,Music Match-Up,10/24/2024,,
7359135264167428102,coloreomusic,Music Match-Up,10/24/2024,"8,000",
7409743090665242641,theviolution,Music Match-Up,10/24/2024,"1,000",
7359137032024752133,djbowiejane,Music Match-Up,10/24/2024,"7,000",
-,holtwilliammusic,Music Match-Up,10/24/2024,,
7359134960558571525,smity194,Bonus,10/24/2024,"35,000",-35000
7359134585688522757,singleonthemove,Weekly Rank,10/24/2024,,
7359135281678712838,blakeslifeline,Weekly Rank,10/24/2024,,
7359136363951816710,rockylanemusic,Weekly Rank,10/24/2024,,
7359135998355472389,brayden.pantel,Weekly Rank,10/24/2024,,
7359135097779519493,bryton.39,Weekly Rank,10/24/2024,,
7359135447072866309,ddannaluna,Weekly Rank,10/24/2024,,
7359135105165656069,freekbass,Weekly Rank,10/24/2024,,
7359134960558571525,smity194,Weekly Rank,10/24/2024,,
7359134814559174662,haiyy29,Weekly Rank,10/24/2024,,
7359135826238013445,fun_with_kermit_usa,Weekly Rank,10/24/2024,,
7359135064308842502,lifeoflizzard,Weekly Rank,10/24/2024,,
7359139244041928710,aleyah.monet,Weekly Rank,10/24/2024,,
7359135207653539845,_hunterrrrr,Weekly Rank,10/24/2024,,
-,holtwilliammusic,Weekly Rank,10/24/2024,,
7359135185687904261,ashtingles,Weekly Rank,10/24/2024,,
-,julianjxra,Weekly Rank,10/24/2024,,
7359136272692117509,fitchefkory,Weekly Rank,10/24/2024,,
7359135736874467333,jovanijara99,Weekly Rank,10/24/2024,,
-,thariddler__,Weekly Rank,10/24/2024,,
7359139572674232325,mojigallomusic,Weekly Rank,10/24/2024,,
7359136672245809158,natalianope,Weekly Rank,10/24/2024,,
7359135407352610822,burnt.tatertot,Weekly Rank,10/24/2024,,
7359137032024752133,djbowiejane,Weekly Rank,10/24/2024,,
-,d.j.timfresh,Weekly Rank,10/24/2024,,
7403953558330032145,annaaweartist,Weekly Rank,10/24/2024,,
-,sagealina,Weekly Rank,10/24/2024,,
7359137631822708741,sam_g_89,Weekly Rank,10/24/2024,,
7398434150094553105,az.babe,Weekly Rank,10/24/2024,,
7359134527924666373,_archangel____,Weekly Rank,10/24/2024,,
-,starvn_marvin_da_martian,Weekly Rank,10/24/2024,,
7409743090665242641,theviolution,Weekly Rank,10/24/2024,,
7417960855335354369,pcdrums76,Weekly Rank,10/24/2024,,
7368626525710794769,daisy_dew4,Weekly Rank,10/24/2024,,
7420321666343075857,brendan_grant,Weekly Rank,10/24/2024,,
7421725851278082065,itsyofavdessie_3,Weekly Rank,10/24/2024,,
-,tacosloshuicholes6,Weekly Rank,10/24/2024,,
7359139483142520838,soonerbaby23,Weekly Rank,10/24/2024,,
7416508596743176193,kingchrxstine,Weekly Rank,10/24/2024,,
7359137108000473094,adamclousermusic,Weekly Rank,10/24/2024,,
7421845838604828688,nlmbmeeky,Weekly Rank,10/24/2024,,
7359135097779519493,bryton.39,Weekly Rank,10/24/2024,,
7359134507833982981,loisa_asmr,Weekly Rank,10/24/2024,,
7359135281678712838,blakeslifeline,Weekly Rank,10/24/2024,,
7359135826238013445,fun_with_kermit_usa,Weekly Rank,10/24/2024,,
7359136363951816710,rockylanemusic,Weekly Rank,10/24/2024,,
7359135283092226053,oregonstargirl,Weekly Rank,10/24/2024,,
7359134960558571525,smity194,Weekly Rank,10/24/2024,,
7359135727810052101,hotterjakepaul,Weekly Rank,10/24/2024,,
7359138280010645509,ageofangel,Weekly Rank,10/24/2024,,
7359134698641293317,bobbyjwil,Weekly Rank,10/24/2024,,
7359135064308842502,lifeoflizzard,Weekly Rank,10/24/2024,,
7359139244041928710,aleyah.monet,Weekly Rank,10/24/2024,,
7359134701724041221,yourfavderek,Weekly Rank,10/24/2024,,
7359135207653539845,_hunterrrrr,Weekly Rank,10/24/2024,,
7359135185687904261,ashtingles,Weekly Rank,10/24/2024,,
7359134710397763589,swug_asmr,Weekly Rank,10/24/2024,,
7359135017219424262,864_queen,Weekly Rank,10/24/2024,,
7368626525710794769,daisy_dew4,Weekly Rank,10/24/2024,,
7359134875728969734,xx_teamwagner4l_xx,Weekly Rank,10/24/2024,,
7359134813120659461,jeremiahboutross,Weekly Rank,10/24/2024,,
-,myevilsecret,Weekly Rank,10/24/2024,,
7359137631822708741,sam_g_89,Weekly Rank,10/24/2024,,
7359135407352610822,burnt.tatertot,Weekly Rank,10/24/2024,,
7403953558330032145,annaaweartist,Weekly Rank,10/24/2024,,
7359136672245809158,natalianope,Weekly Rank,10/24/2024,,
7359137709467860998,fisherybytrade,Weekly Rank,10/24/2024,,
7359135184236642309,voyce89,Weekly Rank,10/24/2024,,
7359138355118080005,seth_scoggins,Weekly Rank,10/24/2024,,
-,starvn_marvin_da_martian,Weekly Rank,10/24/2024,,
7405584046161412113,tbone_ga,Weekly Rank,10/24/2024,,
7409743090665242641,theviolution,Weekly Rank,10/24/2024,,
7417960855335354369,pcdrums76,Weekly Rank,10/24/2024,,
7421725851278082065,itsyofavdessie_3,Weekly Rank,10/24/2024,,
-,tacosloshuicholes6,Weekly Rank,10/24/2024,,
-,elaglizzyhotdogs,Weekly Rank,10/24/2024,,
7359137108000473094,adamclousermusic,Weekly Rank,10/24/2024,,
7405592604387246096,hunterreesepena,Weekly Rank,10/24/2024,,
-,queen.of.la,Weekly Rank,10/24/2024,,
7421845838604828688,nlmbmeeky,Weekly Rank,10/24/2024,,
7418363956173193217,isaabelgnzlz,Weekly Rank,10/24/2024,,
7359135097779519493,bryton.39,Royal Rumble,10/23/2024,,
7359134960558571525,smity194,Royal Rumble,10/23/2024,,
7359135727810052101,hotterjakepaul,Royal Rumble,10/23/2024,,
7359135826238013445,fun_with_kermit_usa,Royal Rumble,10/23/2024,,
7359134574070398981,sierralandasmr,Royal Rumble,10/23/2024,,
7359134813124689926,thetiralositwins,Royal Rumble,10/23/2024,,
7359137927504396293,coyotefunn,Royal Rumble,10/23/2024,"5,000",
7359135017219424262,864_queen,Royal Rumble,10/23/2024,"25,000",
7359135447072866309,ddannaluna,Royal Rumble,10/23/2024,,
7359135207653539845,_hunterrrrr,Royal Rumble,10/23/2024,,
7359136672245809158,natalianope,Royal Rumble,10/23/2024,,
7359135408745447429,b.herbz,Royal Rumble,10/23/2024,,
7359137032024752133,djbowiejane,Royal Rumble,10/23/2024,,
7409743090665242641,theviolution,Royal Rumble,10/23/2024,,
7359135632007921670,gymlordmarkus,Royal Rumble,10/23/2024,,
7359134813120659461,jeremiahboutross,Royal Rumble,10/23/2024,,
7403953558330032145,annaaweartist,Royal Rumble,10/23/2024,,
7417960855335354369,pcdrums76,Gifted,10/22/2024,,-45000
7359134585688522757,singleonthemove,Daily Rank,10/22/2024,,
7409743090665242641,theviolution,Gifted,10/20/2024,,-20000
7359134960558571525,smity194,Gifted,10/20/2024,,-45000
7359134585688522757,singleonthemove,Daily Rank,10/20/2024,,
7359136363951816710,rockylanemusic,Gifted,10/19/2024,,-60000
7359135998355472389,brayden.pantel,Gifted,10/19/2024,,-40000
7359135998355472389,brayden.pantel,Daily Rank,10/19/2024,,
7368626525710794769,daisy_dew4,Royal Rumble,10/18/2024,,
7409743090665242641,theviolution,Royal Rumble,10/18/2024,,
7417960855335354369,pcdrums76,Royal Rumble,10/18/2024,,
7359136672245809158,natalianope,Royal Rumble,10/18/2024,"17,500",
7403953558330032145,annaaweartist,Royal Rumble,10/18/2024,,
7359135203312336901,_beeeems_,Royal Rumble,10/18/2024,,
7359138374126665733,gatorreb3l321,Royal Rumble,10/18/2024,,
7359139443036389382,hotsenorita2,Royal Rumble,10/18/2024,,
7397955967952076801,blastfromthepasttt,Royal Rumble,10/18/2024,,
7421725851278082065,itsyofavdessie_3,Royal Rumble,10/18/2024,"5,000",
7405592604387246096,hunterreesepena,Royal Rumble,10/18/2024,,
7359137865995091974,siren_ofthe_stars,Royal Rumble,10/18/2024,,
7359135918558576646,amyluwho982,Royal Rumble,10/18/2024,,
7381314181145935889,amandamleon,Royal Rumble,10/18/2024,,
7420590887278755856,everlucent18,Royal Rumble,10/18/2024,,
7359134527887015942,just.norag,Royal Rumble,10/18/2024,,
7413595587108405265,child_king7777__,Royal Rumble,10/18/2024,,
7359135097779519493,bryton.39,Bonus,10/18/2024,"70,000",-70000
7359135283092226053,oregonstargirl,Bonus,10/18/2024,"35,000",-35000
7359135105165656069,freekbass,Gifted,10/18/2024,,-5000
7359136363951816710,rockylanemusic,Music Match-Up,10/17/2024,"48,000",
7359137032024752133,djbowiejane,Music Match-Up,10/17/2024,,
7403953558330032145,annaaweartist,Music Match-Up,10/17/2024,,
7359135447072866309,ddannaluna,Music Match-Up,10/17/2024,"8,000",
7417960855335354369,pcdrums76,Music Match-Up,10/17/2024,"5,000",
-,holtwilliammusic,Music Match-Up,10/17/2024,,
7409743090665242641,theviolution,Music Match-Up,10/17/2024,"10,000",
7359134961959632902,thecyrilia,Music Match-Up,10/17/2024,"8,000",
7359134960558604293,tannerpetersonmusic,Music Match-Up,10/17/2024,,
7359136672245809158,natalianope,Music Match-Up,10/17/2024,"8,000",
7359135264167428102,coloreomusic,Music Match-Up,10/17/2024,,
7359134456151867397,luke.h.reynoldsmusic,Music Match-Up,10/17/2024,,
7359135281678712838,blakeslifeline,Weekly Rank,10/17/2024,,
7359135097779519493,bryton.39,Weekly Rank,10/17/2024,,
7359134585688522757,singleonthemove,Weekly Rank,10/17/2024,,
7359134960558571525,smity194,Weekly Rank,10/17/2024,,
7359136363951816710,rockylanemusic,Weekly Rank,10/17/2024,,
7359135727810052101,hotterjakepaul,Weekly Rank,10/17/2024,,
7359135105165656069,freekbass,Weekly Rank,10/17/2024,,
7359134875733000198,maiazakay,Weekly Rank,10/17/2024,,
7359136208586637317,thebellaflora_,Weekly Rank,10/17/2024,,
7359134814559174662,haiyy29,Weekly Rank,10/17/2024,,
7359139244041928710,aleyah.monet,Weekly Rank,10/17/2024,,
7359135064308842502,lifeoflizzard,Weekly Rank,10/17/2024,,
7359135185687904261,ashtingles,Weekly Rank,10/17/2024,,
7359136272692117509,fitchefkory,Weekly Rank,10/17/2024,,
7359134701724041221,yourfavderek,Weekly Rank,10/17/2024,,
7359134456151867397,luke.h.reynoldsmusic,Weekly Rank,10/17/2024,,
-,thariddler__,Weekly Rank,10/17/2024,,
-,julianjxra,Weekly Rank,10/17/2024,,
7359136395657019397,jordan.o1son,Weekly Rank,10/17/2024,,
7359134960558604293,tannerpetersonmusic,Weekly Rank,10/17/2024,,
7359136672245809158,natalianope,Weekly Rank,10/17/2024,,
7359134813120659461,jeremiahboutross,Weekly Rank,10/17/2024,,
7403953558330032145,annaaweartist,Weekly Rank,10/17/2024,,
7391102885259690001,riahx2x,Weekly Rank,10/17/2024,,
7359137631822708741,sam_g_89,Weekly Rank,10/17/2024,,
7398434150094553105,az.babe,Weekly Rank,10/17/2024,,
7359137032024752133,djbowiejane,Weekly Rank,10/17/2024,,
7359135762769608710,mistress_wednesday,Weekly Rank,10/17/2024,,
-,moonsmission816,Weekly Rank,10/17/2024,,
7359135407352610822,burnt.tatertot,Weekly Rank,10/17/2024,,
7368626525710794769,daisy_dew4,Weekly Rank,10/17/2024,,
7409743090665242641,theviolution,Weekly Rank,10/17/2024,,
7417960855335354369,pcdrums76,Weekly Rank,10/17/2024,,
-,tacosloshuicholes6,Weekly Rank,10/17/2024,,
7416508596743176193,kingchrxstine,Weekly Rank,10/17/2024,,
7359137108000473094,adamclousermusic,Weekly Rank,10/17/2024,,
7389626666198417425,sagittariusbaby1221,Weekly Rank,10/17/2024,,
-,elirose7777,Weekly Rank,10/17/2024,,
7359137269107916806,metalkitten2,Weekly Rank,10/17/2024,,
7397955967952076801,blastfromthepasttt,Weekly Rank,10/17/2024,,
7359135097779519493,bryton.39,Royal Rumble,10/16/2024,,
7359134574070398981,sierralandasmr,Royal Rumble,10/16/2024,,
7359135727810052101,hotterjakepaul,Royal Rumble,10/16/2024,,
7359135826238013445,fun_with_kermit_usa,Royal Rumble,10/16/2024,,
7359134813124689926,thetiralositwins,Royal Rumble,10/16/2024,,
7359135264167428102,coloreomusic,Royal Rumble,10/16/2024,,
7359137927504396293,coyotefunn,Royal Rumble,10/16/2024,,
7359135408745447429,b.herbz,Royal Rumble,10/16/2024,,
7359135632007921670,gymlordmarkus,Royal Rumble,10/16/2024,,
7359135017219424262,864_queen,Royal Rumble,10/16/2024,"20,000",
7359134960558571525,smity194,Royal Rumble,10/16/2024,,
7359134813120659461,jeremiahboutross,Royal Rumble,10/16/2024,,
7359135447072866309,ddannaluna,Royal Rumble,10/16/2024,,
7359136672245809158,natalianope,Royal Rumble,10/16/2024,,
7359137631822708741,sam_g_89,Royal Rumble,10/16/2024,,
7359134585688522757,singleonthemove,Bonus,10/15/2024,"70,000",-70000
7359135097779519493,bryton.39,Bonus,10/15/2024,"70,000",-70000
7359135097779519493,bryton.39,Daily Rank,10/15/2024,,
7359134585688522757,singleonthemove,Daily Rank,10/15/2024,,
7359134960558571525,smity194,Bonus,10/14/2024,"35,000",-35000
7359135105165656069,freekbass,Gifted,10/12/2024,,-45000
7359136363951816710,rockylanemusic,Gifted,10/12/2024,,-95000
7359134517959065606,dani.dolla,Gifted,10/12/2024,,-45000
7417960855335354369,pcdrums76,Gifted,10/12/2024,,-10000
7359137927504396293,coyotefunn,Gifted,10/12/2024,,-45000
7359134574070398981,sierralandasmr,Gifted,10/12/2024,,-10000
7416508596743176193,kingchrxstine,Bonus,10/12/2024,"35,000",-35000
7359134585688522757,singleonthemove,Gifted,10/11/2024,,-5000
7359135268521246726,thetrapviolinist,Gifted,10/11/2024,,-40000
7368626525710794769,daisy_dew4,Royal Rumble,10/11/2024,,
7417960855335354369,pcdrums76,Royal Rumble,10/11/2024,"7,500",
7359137172429078533,texas_rose_yall_aka_meg,Royal Rumble,10/11/2024,,
7359135501099761669,itskailabear,Royal Rumble,10/11/2024,,
7403953558330032145,annaaweartist,Royal Rumble,10/11/2024,,
-,elirose7777,Royal Rumble,10/11/2024,,
7415066153170518032,pannell.emma,Royal Rumble,10/11/2024,,
7381314181145935889,amandamleon,Royal Rumble,10/11/2024,,
7421067575049601041,yayarodz007,Royal Rumble,10/11/2024,,
7413973179343011857,ellezworld__,Royal Rumble,10/11/2024,,
7405592604387246096,hunterreesepena,Royal Rumble,10/11/2024,,
7413595587108405265,child_king7777__,Royal Rumble,10/11/2024,,
7359135918558576646,amyluwho982,Royal Rumble,10/11/2024,,
7413973748551909393,idaffne,Royal Rumble,10/11/2024,,
7359134456151867397,luke.h.reynoldsmusic,Gifted,10/11/2024,,-30000
7359134960558571525,smity194,Bonus,10/11/2024,"70,000",-70000
7359134456151867397,luke.h.reynoldsmusic,Gifted,10/11/2024,,-30000
7359134574070398981,sierralandasmr,Music Match-Up,10/10/2024,"5,000",
7409743090665242641,theviolution,Music Match-Up,10/10/2024,,
7359134456151867397,luke.h.reynoldsmusic,Music Match-Up,10/10/2024,"50,000",
7359136363951816710,rockylanemusic,Music Match-Up,10/10/2024,"25,000",
7359135264167428102,coloreomusic,Music Match-Up,10/10/2024,,
7417960855335354369,pcdrums76,Music Match-Up,10/10/2024,"10,000",
7359135447072866309,ddannaluna,Music Match-Up,10/10/2024,"5,000",
7359136672245809158,natalianope,Music Match-Up,10/10/2024,"20,000",
7403953558330032145,annaaweartist,Music Match-Up,10/10/2024,,
