,Host,3/9,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Rewards Month,Link
383,7564865117108682765,freida.martha,GO,,6,@freida.martha,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"20,239","2,548",265,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@freida.martha
589,7359135070302535686,iamjacobsavage,GO,,37,@jacobsavage23,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"79,711,133","2,480",0,-1,-1,0,"3,250",0,"3,250",-,0,8,20,0,https://www.tiktok.com/@iamjacobsavage
385,7601673912480612366,ann041468,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"9,402","2,334",,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@ann041468
386,7570151387590344717,jchavolito,GO,,5,@emperorjchavolito,,TRENTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"270,156","3,143","2,806",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jchavolito
387,7359679510746415120,coophewitt,GO,,24,@cooperhewitt,Music,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,815","2,133","1,343",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@coophewitt
388,7359138741682143237,kieara_0712,GO,,16,@getclapped17246,,SIERRA,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,754","1,570",35,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kieara_0712
389,7582018343767425037,nikkinjesus,GO,,4,,,,4,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"31,882","1,237",315,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nikkinjesus
390,7359135262674452485,nantsinthepants,GO,,22,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"66,436","1,356",0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nantsinthepants
440,7359135408740925446,_reallyrachel_,GO,,34,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,622","1,107",-2,-1,,0,500,0,500,-,0,8,20,0,https://www.tiktok.com/@_reallyrachel_
392,7514711649840873488,andrewdoeswell,GO,,5,@andrewmassey6509,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"35,710","1,071",198,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@andrewdoeswell
393,7450994065371365393,tastydan,GO,,16,@tastydan,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"136,002","1,050",0,-1,-1,0,"7,000",0,0,-,0,8,20,0,https://www.tiktok.com/@tastydan
394,7563830142955634743,daddylilsky24,GO,,6,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"10,295",171,"5,197",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@daddylilsky24
395,7580527970687959095,stary750v2,GO,,4,@stary750v2,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"24,655","8,620","11,229",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@stary750v2
396,7443598365138665488,gigiinextdoor,GO,,16,@simpnextdoor,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"15,343",52,162,-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@gigiinextdoor
397,7556036445476241422,djgregdean,GO,,6,@djgregdean,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,762",37,"5,192",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@djgregdean
398,7571622575235776567,chefvaun,GO,,5,@vaunt34,Gaming,TRE,0,Y,1.00,1,16%,7,6,2,15,13,0,0,1,"100,000","100,000",Down,1,,506,6,684,-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@chefvaun
399,7559934933175877645,moneysignpeso,GO,,6,@moneysignpeso,,SHAVONNE,0,Y,1.00,2,31%,7,5,3,15,12,0,0,1,"100,000","100,000",Down,1,,"133,871",1,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@moneysignpeso
400,7359137883216805893,prodigalmediumgabe,GO,,7,@gabrieljames2021,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"445,894",0,"4,480",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@prodigalmediumgabe
401,7571863711502090253,maritanightingale6,GO,,5,@maritanightingale6,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,967",0,330,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maritanightingale6
402,7557699642381746190,followyourdestinie,GO,,4,@followyourdestinie,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,797",0,"1,021",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@followyourdestinie
403,7571589583662596110,deejay_av_oc,GO,,5,@avater80t,,SVEN,0,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,"1,336",0,87,-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@deejay_av_oc
404,7359138276898603013,deklangill,GO,,10,@deklangill,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"347,680",900,428,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@deklangill
405,7361660026877952017,x_dark_one_x,GO,,24,@x_dark_one_x,Gaming,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,760,520,"12,401",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@x_dark_one_x
406,7483247953637916688,montanafougere,GO,,13,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"462,374",427,452,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@montanafougere
407,7359134983241531397,natebharris,GO,,38,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,337,866",499,"1,900",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@natebharris
408,7422214040686149633,thelyonsband,GO,,5,@truth9529,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,952",331,"2,540",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thelyonsband
409,7359135268504469509,jeremygregorymusic,GO,,35,@jeremygregorymusic,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,131",224,"2,178",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jeremygregorymusic
410,7516705469575086096,zacairy,GO,,10,@zacairs,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,381,589",218,29,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@zacairy
411,7528205495350509569,its_me_princess2,GO,,8,@princesshiilei,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"130,832",177,"2,531",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@its_me_princess2
412,7438031460512055313,99boopyboopy,GO,,17,@99boopyboopy,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"68,736",187,614,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@99boopyboopy
413,7585352104148090935,pnwliving,GO,,4,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,847",148,"6,108",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@pnwliving
414,7359139337948168197,empress3y3s,GO,,25,@spiritual_muse,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"23,452",122,871,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@empress3y3s
415,7541631419496415287,stefanineemann,GO,,8,@stefani.neemann,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"43,750",410,34,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@stefanineemann
416,7389049411298574352,gfmusic27,GO,,21,@gfmusic,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,145",119,454,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@gfmusic27
461,7428383908431036432,nena.garcia31,GO,,2,,,,1,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"30,488",115,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@nena.garcia31
418,7359136303201484805,jackijing,GO,,31,@jackijing,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,895,442",93,35,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jackijing
473,7481422591517884432,tattedwendy,GO,,8,@tattoos1431,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"45,260",60,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tattedwendy
420,7421067575049601041,yayarodz007,GO,,18,@yayaflora,Gaming,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,062",44,"2,289",-1,-1,0,"10,000",0,"10,000",-,0,8,20,0,https://www.tiktok.com/@yayarodz007
467,7548614938793721869,kushpvpi42,GO,,7,@kushpvpi.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,312",41,5,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kushpvpi42
422,7359139528692662278,maineventswag,GO,,20,@swag804,Music,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,560",41,"1,749",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maineventswag
423,7534083780236132366,giraffewalrus1,GO,,8,@giraffewalrus,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,540",32,143,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@giraffewalrus1
424,7359139044300980230,prettyliljbirdz,GO,,25,@jess2809,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,112",438,119,-1,-1,0,"7,000",0,"7,000",-,0,8,20,0,https://www.tiktok.com/@prettyliljbirdz
425,7368837736997847041,kelli70548,GO,,3,@kelli70548.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"79,498",82,23,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@kelli70548
426,7576587015379173390,xrheaofficial,GO,,5,@darkkkvader,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,361,584",20,532,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@xrheaofficial
427,7497406457571328001,nickisham,GO,,12,@nickisham8650,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"238,319",29,299,-1,-1,0,"1,250",0,"1,250",-,0,8,20,0,https://www.tiktok.com/@nickisham
496,7433891077771476993,alchemy.blue,GO,,17,,,,0,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,"375,488",17,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alchemy.blue
429,7359135422100013061,kittydollface,GO,,22,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,881",15,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kittydollface
627,7359135407319285766,user_15253637,GO,,34,@bookitwithc,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,529",15,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@user_15253637
431,7405592604387246096,hunterreesepena,GO,,20,@bench_warma,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,244,356",14,0,-1,-1,0,"94,000",0,"2,000",-,0,8,20,0,https://www.tiktok.com/@hunterreesepena
432,7534272981367930894,sweettd724,GO,,8,@sweett724b,,JEREMIAH,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"74,678",12,595,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sweettd724
433,7546213073846124557,xellienicolex,GO,,7,@paperleo,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,590",39,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@xellienicolex
434,7359138466481307654,mtv_nelson,GO,,26,@nelson1134_74442,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"682,888",11,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mtv_nelson
435,7478855821783253008,gardeninggrant,GO,,13,@gardeninggrant,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,099,325",11,874,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@gardeninggrant
436,7359135855132311557,wegoode1,GO,,15,,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,10,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@wegoode1
437,7381724490935418881,iluvbeingt,GO,,9,@supermodelt,,SVEN,3,Y,1.00,0,0%,7,7,1,15,14,0,0,1,"100,000","100,000",Down,1,,"38,039",182,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@iluvbeingt
589,7359135748324425734,jasoncohenofficial,GO,,33,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,544,490",9,0,-1,-1,0,"2,000",0,"2,000",-,0,8,20,0,https://www.tiktok.com/@jasoncohenofficial
439,7550060797972463629,riahchamp,GO,,7,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,231",6,"1,023",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@riahchamp
440,7460667852887162896,sarahnichole2015,GO,,15,@mrswifey3911,,,6,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"134,272",108,0,-1,-1,0,"6,250",0,"6,250",-,0,8,20,0,https://www.tiktok.com/@sarahnichole2015
441,7538899445430403085,unruly_roxi,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,328",6,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@unruly_roxi
442,7359139753872097285,raatheone,GO,,23,@raatheone,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"14,194",5,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@raatheone
443,7573809271054352398,rishka_silvie,GO,,5,@ray068981,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"339,495",4,30,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@rishka_silvie
444,7445083336403533825,dwayne6sr,GO,,7,@dwayne_sr,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,204",3,4,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dwayne6sr
445,7454733148983820304,kristenn_wilson,GO,,15,@kkwilson_,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,155,2,"1,724",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kristenn_wilson
446,7542995911794933773,alexarennae24,GO,,8,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,691",2,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alexarennae24
447,7551977020750741559,cino.rno,GO,,7,@cino.rno_54857,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"648,520",2,"1,023",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@cino.rno
448,7359136342216966149,embarrassment_yazzzzzzz,GO,,2,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,✦,"2,619",2,,-1,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@embarrassment_yazzzzzzz
449,7359135733719957510,dtxjusstin,GO,,33,@justincaabrera,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,145","3,353",98,-1,-1,0,"3,000",0,"1,000",-,0,8,20,0,https://www.tiktok.com/@dtxjusstin
450,7454733986905161745,coach_kmack,GO,,15,@life_coach_kmack.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"18,312",7,10,-1,-1,0,"2,000",0,0,-,0,8,20,0,https://www.tiktok.com/@coach_kmack
451,7554923164661268494,ogdiablos,GO,,7,@xdiablos,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,253",2,"6,757",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ogdiablos
452,7359139366972915717,queenhoneybeeluv7,GO,,25,@blipty.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"14,481",1,31,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@queenhoneybeeluv7
453,7426527818483236880,hotworkmusic,GO,,18,@hotworkmusic,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,790",4,0,-1,-1,0,"10,000",0,0,-,0,8,20,0,https://www.tiktok.com/@hotworkmusic
454,7567088407923638285,t3jay_gaming,GO,,6,@tj2319,Gaming,JOE,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,87,1,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@t3jay_gaming
455,7359139067122057222,phiva357,GO,,25,@phiva357,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,514",0,154,-1,-1,0,"3,500",0,"3,500",-,0,8,20,0,https://www.tiktok.com/@phiva357
456,7562950510282686478,britni_ncle,GO,,5,@brittany20700,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"46,625",0,279,-1,-1,0,"2,000",0,0,-,0,8,20,0,https://www.tiktok.com/@britni_ncle
457,7569375635290865678,plutovegas,GO,,5,,,TRENTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,750,0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@plutovegas
458,7554197620911095863,realmelina,GO,,7,@officialrealmelina,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"22,421",0,"3,674",-1,-1,0,"25,800",0,"20,000",-,0,8,20,0,https://www.tiktok.com/@realmelina
459,7359138627353346053,darealkingtee54,GO,,26,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,774",0,14,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@darealkingtee54
460,7359138483878854661,jadeakellymusic,GO,,26,@jadeakelly,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"14,537","4,322",5,-1,-1,0,"10,000",0,"10,000",-,0,8,20,0,https://www.tiktok.com/@jadeakellymusic
461,7359138435900407813,lalibibaby,GO,,26,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,385,306",0,"12,505",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lalibibaby
462,7359139317958049797,mjjurassic,GO,,25,@mjjurassic,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,048",332,17,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mjjurassic
463,7359139181223870469,maryannharrison50,GO,,25,@maryannharrison,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"331,958",0,6,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maryannharrison50
464,7359139450280116230,ladybug_usa1,GO,,25,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,484",2,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ladybug_usa1
465,7385256657963499537,sammirios_,GO,,22,@xosammi.,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"65,601",22,"4,889",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sammirios_
466,7359134700117458949,minderella1teamspreadluv,GO,,43,@minderella_teamspreadluv3233,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"89,218",0,"4,198",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@minderella1teamspreadluv
467,7390780180744355841,talkwithyourfingers,GO,,21,@andyyyyyyyyy4049,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,282,290",0,"4,081",-1,-1,0,"1,500",0,"1,500",-,0,8,20,0,https://www.tiktok.com/@talkwithyourfingers
468,7389722430337728528,djdaltonharris,GO,,21,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,589",0,3,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@djdaltonharris
469,7391918697927032848,owlympian4,GO,,21,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,281,199,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@owlympian4
470,7404186556812214289,bootsy_collins,GO,,20,,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,173,086",0,"1,256",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@bootsy_collins
471,7416879681435238401,nadjakuzmanich2,GO,,19,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,843",0,7,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nadjakuzmanich2
472,7421729618517835777,thatblondeodell21,GO,,18,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"99,641",0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@thatblondeodell21
473,7430962860202901505,maggieharmonnn,GO,,18,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,873",12,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@maggieharmonnn
474,7583156191761678391,t.colvvv,GO,,4,@huncho1522,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,851",0,"14,181",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@t.colvvv
475,7437320426143055889,sunshinebloomed,GO,,17,@thederrrtygirl,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"36,260",0,"8,214",-1,-1,0,0,0,"-45,000",-,0,8,20,0,https://www.tiktok.com/@sunshinebloomed
476,7359134813124689926,thetiralositwins,GO,,41,@thetiralositwins,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,862,785",0,"8,213",-1,-1,0,"5,625",0,"5,625",-,0,8,20,0,https://www.tiktok.com/@thetiralositwins
477,7439216255036293121,crystaldawson83,GO,,17,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,256",0,328,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@crystaldawson83
478,7403953558330032145,annaaweartist,GO,,20,@annaaweartist,Music,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"60,950",0,"7,012",-1,-1,0,"56,700",0,"2,500",-,0,8,20,0,https://www.tiktok.com/@annaaweartist
479,7436461793502855184,kayspage8,GO,,17,@kay010017,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"44,461",0,2,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kayspage8
480,7439788214732275729,222xbrii,GO,,17,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"44,747",0,1,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@222xbrii
481,7451762103951589377,sjay_96,GO,,16,,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,"7,455",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sjay_96
482,7398434150094553105,az.babe,GO,,20,@az.babe,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"634,614",0,"2,650",-1,-1,0,"23,250",0,"19,250",-,0,8,20,0,https://www.tiktok.com/@az.babe
483,7359135158852681733,paganlionessof5,GO,,36,@paganlionessof5,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"62,525",0,"1,504",-1,-1,0,"1,000",0,"1,000",-,0,8,20,0,https://www.tiktok.com/@paganlionessof5
484,7584609048327405623,checker.tarot,GO,,4,@rukk0i,,,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"89,918",0,"1,224",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@checker.tarot
485,7457698867681984513,hayleyhelminski,GO,,15,,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,480",7,306,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@hayleyhelminski
